content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Saat saya mau masuk terjadi kesalahan server Mulu,2,Negatif,saat saya mau masuk terjadi kesalahan server mulu,masuk kesalahan server mulu,"['masuk', 'kesalahan', 'server', 'mulu']",masuk salah server mulu
"Kak ko di ktm edlink nya belum ada fotonya ya, padahal di siakad saya sudah masukan foto.",4,Positif,kak ko di ktm edlink nya belum ada fotonya ya padahal di siakad saya sudah masukan foto,kak ko ktm edlink nya fotonya ya siakad masukan foto,"['kak', 'ko', 'ktm', 'edlink', 'nya', 'fotonya', 'ya', 'siakad', 'masukan', 'foto']",kak ko ktm edlink nya foto ya siakad masuk foto
Terimakasih kk aplikasi nya sangat membantu dalam proses perkuliahan,5,Positif,terimakasih kk aplikasi nya sangat membantu dalam proses perkuliahan,terimakasih kk aplikasi nya membantu proses perkuliahan,"['terimakasih', 'kk', 'aplikasi', 'nya', 'membantu', 'proses', 'perkuliahan']",terimakasih kk aplikasi nya bantu proses kuliah
"bagus, saran saya kak minta tambahan widget biar jadwal kuliah mudah dilihat di beranda.",5,Positif,bagus saran saya kak minta tambahan widget biar jadwal kuliah mudah dilihat di beranda,bagus saran kak tambahan widget biar jadwal kuliah mudah beranda,"['bagus', 'saran', 'kak', 'tambahan', 'widget', 'biar', 'jadwal', 'kuliah', 'mudah', 'beranda']",bagus saran kak tambah widget biar jadwal kuliah mudah beranda
Sulit akses dan tidak tersedia data yang dituju. Banyak menyita waktu dan tidak aplikatif.,1,Negatif,sulit akses dan tidak tersedia data yang dituju banyak menyita waktu dan tidak aplikatif,sulit akses tersedia data dituju menyita aplikatif,"['sulit', 'akses', 'tersedia', 'data', 'dituju', 'menyita', 'aplikatif']",sulit akses sedia data tuju sita aplikatif
Bisa membaca berita updatenya,5,Positif,bisa membaca berita updatenya,membaca berita updatenya,"['membaca', 'berita', 'updatenya']",baca berita updatenya
"Terjadi kesalahan pada server pada saat login menggunakan siakad, padahal akunnya sudah benar, tolong di perbaiki.",2,Negatif,terjadi kesalahan pada server pada saat login menggunakan siakad padahal akunnya sudah benar tolong di perbaiki,kesalahan server login siakad akunnya tolong perbaiki,"['kesalahan', 'server', 'login', 'siakad', 'akunnya', 'tolong', 'perbaiki']",salah server login siakad akun tolong baik
mau login aja susah,1,Negatif,mau login aja susah,login aja susah,"['login', 'aja', 'susah']",login aja susah
"Maaf ini kenapa aplikasinya tidak bisa masuk saya sudah berapa kali verifikasi dan tidak bisa melihat jadwal kuliah saya, saat saya keluar dari aplikasi disuruh verifikasi lagi tolong di respon, saya tidak bisa menggunakan aplikasinya entah hp saya ada sedikit bug pasti ada kendala di aplikasinya mohon di bantu",1,Negatif,maaf ini kenapa aplikasinya tidak bisa masuk saya sudah berapa kali verifikasi dan tidak bisa melihat jadwal kuliah saya saat saya keluar dari aplikasi disuruh verifikasi lagi tolong di respon saya tidak bisa menggunakan aplikasinya entah hp saya ada sedikit bug pasti ada kendala di aplikasinya mohon di bantu,maaf aplikasinya masuk kali verifikasi jadwal kuliah aplikasi disuruh verifikasi tolong respon aplikasinya hp bug kendala aplikasinya mohon bantu,"['maaf', 'aplikasinya', 'masuk', 'kali', 'verifikasi', 'jadwal', 'kuliah', 'aplikasi', 'disuruh', 'verifikasi', 'tolong', 'respon', 'aplikasinya', 'hp', 'bug', 'kendala', 'aplikasinya', 'mohon', 'bantu']",maaf aplikasi masuk kali verifikasi jadwal kuliah aplikasi suruh verifikasi tolong respon aplikasi hp bug kendala aplikasi mohon bantu
Durasi ngirim kodenya lama banget buat daftar akunnya.,2,Negatif,durasi ngirim kodenya lama banget buat daftar akunnya,durasi ngirim kodenya banget daftar akunnya,"['durasi', 'ngirim', 'kodenya', 'banget', 'daftar', 'akunnya']",durasi ngirim kode banget daftar akun
Kenapa login masuk dengan akun siakad tidak bisa muncul terjadi kesalah pada server,1,Negatif,kenapa login masuk dengan akun siakad tidak bisa muncul terjadi kesalah pada server,login masuk akun siakad muncul kesalah server,"['login', 'masuk', 'akun', 'siakad', 'muncul', 'kesalah', 'server']",login masuk akun siakad muncul salah server
Kode registrasi nya lambat nyampai di email gimana mau daftar,1,Negatif,kode registrasi nya lambat nyampai di email gimana mau daftar,kode registrasi nya lambat nyampai email gimana daftar,"['kode', 'registrasi', 'nya', 'lambat', 'nyampai', 'email', 'gimana', 'daftar']",kode registrasi nya lambat nyampai email gimana daftar
"aplikasihnya bikin kesal, karna tidak bisa masuk ke aplikasinya padahal saya sudah pastikan, akun siakadnya benar tu, tapi malas suru verivikasi ulang keamannya dan saya mengikuti arahannya eh malas minta kode melalu email yg di kirim tapi kode itu tdak tau muncul ke emailnya yg saya daftar gimana saya verifikasinya, saya kesal bnget si....................................",1,Negatif,aplikasihnya bikin kesal karna tidak bisa masuk ke aplikasinya padahal saya sudah pastikan akun siakadnya benar tu tapi malas suru verivikasi ulang keamannya dan saya mengikuti arahannya eh malas minta kode melalu email yg di kirim tapi kode itu tdak tau muncul ke emailnya yg saya daftar gimana saya verifikasinya saya kesal bnget si,aplikasihnya bikin kesal karna masuk aplikasinya pastikan akun siakadnya tu malas suru verivikasi ulang keamannya mengikuti arahannya eh malas kode melalu email yg kirim kode tdak tau muncul emailnya yg daftar gimana verifikasinya kesal bnget si,"['aplikasihnya', 'bikin', 'kesal', 'karna', 'masuk', 'aplikasinya', 'pastikan', 'akun', 'siakadnya', 'tu', 'malas', 'suru', 'verivikasi', 'ulang', 'keamannya', 'mengikuti', 'arahannya', 'eh', 'malas', 'kode', 'melalu', 'email', 'yg', 'kirim', 'kode', 'tdak', 'tau', 'muncul', 'emailnya', 'yg', 'daftar', 'gimana', 'verifikasinya', 'kesal', 'bnget', 'si']",aplikasihnya bikin kesal karna masuk aplikasi pasti akun siakadnya tu malas suru verivikasi ulang aman ikut arah eh malas kode lalu email yg kirim kode tdak tau muncul email yg daftar gimana verifikasi kesal bnget si
"tidak bisa login, kesalahan server mulu",1,Negatif,tidak bisa login kesalahan server mulu,login kesalahan server mulu,"['login', 'kesalahan', 'server', 'mulu']",login salah server mulu
"Gak bisa masuk padahal dah sesuai sama akun google gua, kodenya gak pernah kekirim. Buruk. Sekalinya ngirim kode gak valid, delaynya juga terlalu lama",1,Negatif,gak bisa masuk padahal dah sesuai sama akun google gua kodenya gak pernah kekirim buruk sekalinya ngirim kode gak valid delaynya juga terlalu lama,gak masuk dah sesuai akun google gua kodenya gak kekirim buruk sekalinya ngirim kode gak valid delaynya,"['gak', 'masuk', 'dah', 'sesuai', 'akun', 'google', 'gua', 'kodenya', 'gak', 'kekirim', 'buruk', 'sekalinya', 'ngirim', 'kode', 'gak', 'valid', 'delaynya']",gak masuk dah sesuai akun google gua kode gak kirim buruk sekali ngirim kode gak valid delaynya
"saya beri saran ditambahkan widget, agar semakin mudah saat melihat jadwal tidak perlu buka apk lagi",5,Positif,saya beri saran ditambahkan widget agar semakin mudah saat melihat jadwal tidak perlu buka apk lagi,saran widget mudah jadwal buka apk,"['saran', 'widget', 'mudah', 'jadwal', 'buka', 'apk']",saran widget mudah jadwal buka apk
Nice sangat bermanfaat,5,Positif,nice sangat bermanfaat,nice bermanfaat,"['nice', 'bermanfaat']",nice manfaat
Beberapa Akun tak bisa diganti Photo profilnya kenapa ya min,4,Positif,beberapa akun tak bisa diganti photo profilnya kenapa ya min,akun diganti photo profilnya ya min,"['akun', 'diganti', 'photo', 'profilnya', 'ya', 'min']",akun ganti photo profil ya min
"Tidak bisa masuk, padahal sudah sesuai akunnya dengan Siakad, disuruh ganti email malah tidak bisa.",1,Negatif,tidak bisa masuk padahal sudah sesuai akunnya dengan siakad disuruh ganti email malah tidak bisa,masuk sesuai akunnya siakad disuruh ganti email,"['masuk', 'sesuai', 'akunnya', 'siakad', 'disuruh', 'ganti', 'email']",masuk sesuai akun siakad suruh ganti email
"Apk nya Masi belum sempurna, Masi banyak bug system dan sebagainya, untuk pengisian KRS aja Masi banyak kendala, mohon di perbaiki lagi untuk kedepannya..",2,Negatif,apk nya masi belum sempurna masi banyak bug system dan sebagainya untuk pengisian krs aja masi banyak kendala mohon di perbaiki lagi untuk kedepannya,apk nya masi sempurna masi bug system pengisian krs aja masi kendala mohon perbaiki kedepannya,"['apk', 'nya', 'masi', 'sempurna', 'masi', 'bug', 'system', 'pengisian', 'krs', 'aja', 'masi', 'kendala', 'mohon', 'perbaiki', 'kedepannya']",apk nya mas sempurna mas bug system isi krs aja mas kendala mohon baik depan
Terimakasih banyak kak dan kaknya respon dengan cepat apa kendala yang saya hadapi serta kaknya baik...,5,Positif,terimakasih banyak kak dan kaknya respon dengan cepat apa kendala yang saya hadapi serta kaknya baik,terimakasih kak kaknya respon cepat kendala hadapi kaknya,"['terimakasih', 'kak', 'kaknya', 'respon', 'cepat', 'kendala', 'hadapi', 'kaknya']",terimakasih kak kak respon cepat kendala hadap kak
Setiap ingin daftar siakad selalu kesalahan server tolong perbaiki lagi aplikasi,1,Negatif,setiap ingin daftar siakad selalu kesalahan server tolong perbaiki lagi aplikasi,daftar siakad kesalahan server tolong perbaiki aplikasi,"['daftar', 'siakad', 'kesalahan', 'server', 'tolong', 'perbaiki', 'aplikasi']",daftar siakad salah server tolong baik aplikasi
"Udah bisa di hubungkan ke Drive sekarang. Tapi sayang lama banget, diperbaiki nya. Saya komen dari tanggal 20/06/24. Baru sekarang bisa dihubungkan, itupun modal iseng aj. Padahal niat mau uninstall sebab sudah gak ada Mata kuliah yang butuh edlink lagi. Ya udahlah. Thanks",5,Positif,udah bisa di hubungkan ke drive sekarang tapi sayang lama banget diperbaiki nya saya komen dari tanggal  baru sekarang bisa dihubungkan itupun modal iseng aj padahal niat mau uninstall sebab sudah gak ada mata kuliah yang butuh edlink lagi ya udahlah thanks,udah hubungkan drive sayang banget diperbaiki nya komen tanggal dihubungkan itupun modal iseng aj niat uninstall gak mata kuliah butuh edlink ya udahlah thanks,"['udah', 'hubungkan', 'drive', 'sayang', 'banget', 'diperbaiki', 'nya', 'komen', 'tanggal', 'dihubungkan', 'itupun', 'modal', 'iseng', 'aj', 'niat', 'uninstall', 'gak', 'mata', 'kuliah', 'butuh', 'edlink', 'ya', 'udahlah', 'thanks']",udah hubung drive sayang banget baik nya komen tanggal hubung itu modal iseng aj niat uninstall gak mata kuliah butuh edlink ya udahlah thanks
"Gaada notif jatuh tempo keuangan, jadi gatau tiba2 liat pembayaran jatuh tempo, minimal kasih tau dong kalau udah mendekati jatuh tempo, jadi kaget",1,Negatif,gaada notif jatuh tempo keuangan jadi gatau tiba liat pembayaran jatuh tempo minimal kasih tau dong kalau udah mendekati jatuh tempo jadi kaget,gaada notif jatuh tempo keuangan gatau liat pembayaran jatuh tempo minimal kasih tau udah mendekati jatuh tempo kaget,"['gaada', 'notif', 'jatuh', 'tempo', 'keuangan', 'gatau', 'liat', 'pembayaran', 'jatuh', 'tempo', 'minimal', 'kasih', 'tau', 'udah', 'mendekati', 'jatuh', 'tempo', 'kaget']",gaada notif jatuh tempo uang gatau liat bayar jatuh tempo minimal kasih tau udah dekat jatuh tempo kaget
"Oke, aplikasi sudah diverifikasi google dan sip",5,Positif,oke aplikasi sudah diverifikasi google dan sip,oke aplikasi diverifikasi google sip,"['oke', 'aplikasi', 'diverifikasi', 'google', 'sip']",oke aplikasi verifikasi google sip
Tolongdong ini edlink kok tiba tiba gak bisa ngumpulin tugas ya,1,Negatif,tolongdong ini edlink kok tiba tiba gak bisa ngumpulin tugas ya,tolongdong edlink gak ngumpulin tugas ya,"['tolongdong', 'edlink', 'gak', 'ngumpulin', 'tugas', 'ya']",tolongdong edlink gak ngumpulin tugas ya
"memori buat beekasnya terlalu kecil, sedangkan kami para mahasiswa butuh banyak lgi memori buat berkas biar pengumpulan tugas kami tidak terhambat",4,Positif,memori buat beekasnya terlalu kecil sedangkan kami para mahasiswa butuh banyak lgi memori buat berkas biar pengumpulan tugas kami tidak terhambat,memori beekasnya mahasiswa butuh lgi memori berkas biar pengumpulan tugas terhambat,"['memori', 'beekasnya', 'mahasiswa', 'butuh', 'lgi', 'memori', 'berkas', 'biar', 'pengumpulan', 'tugas', 'terhambat']",memori beekasnya mahasiswa butuh lgi memori berkas biar kumpul tugas hambat
"Aplikasi gajelassssssssssssss, informasj akademik dibatasi, mau lihat transkip nilai sendiri pun ditutup, apalah ni aplikasi",1,Negatif,aplikasi gajelassssssssssssss informasj akademik dibatasi mau lihat transkip nilai sendiri pun ditutup apalah ni aplikasi,aplikasi gajelassssssssssssss informasj akademik dibatasi lihat transkip nilai ditutup apalah ni aplikasi,"['aplikasi', 'gajelassssssssssssss', 'informasj', 'akademik', 'dibatasi', 'lihat', 'transkip', 'nilai', 'ditutup', 'apalah', 'ni', 'aplikasi']",aplikasi gajelassssssssssssss informasj akademik batas lihat transkip nilai tutup apa ni aplikasi
"Sulit di gunakan, padahal udah masukan sandi yg sesuai dengan siakad sebelum malah ga bisa login",1,Negatif,sulit di gunakan padahal udah masukan sandi yg sesuai dengan siakad sebelum malah ga bisa login,sulit udah masukan sandi yg sesuai siakad ga login,"['sulit', 'udah', 'masukan', 'sandi', 'yg', 'sesuai', 'siakad', 'ga', 'login']",sulit udah masuk sandi yg sesuai siakad ga login
Hallo kenapa saya tidak bisa mengirimkan tugas ya?bilangnya penyimpan penuh Sama di upgrade ke edlink pro padahal penyimpanan saya masih banyak,2,Negatif,hallo kenapa saya tidak bisa mengirimkan tugas yabilangnya penyimpan penuh sama di upgrade ke edlink pro padahal penyimpanan saya masih banyak,hallo mengirimkan tugas yabilangnya penyimpan penuh upgrade edlink pro penyimpanan,"['hallo', 'mengirimkan', 'tugas', 'yabilangnya', 'penyimpan', 'penuh', 'upgrade', 'edlink', 'pro', 'penyimpanan']",hallo kirim tugas yabilangnya simpan penuh upgrade edlink pro simpan
Kok nggak bisa dibuka ya aplikasi nya? Tolong dong diperbaiki lagi aplikasi nya,1,Negatif,kok nggak bisa dibuka ya aplikasi nya tolong dong diperbaiki lagi aplikasi nya,nggak dibuka ya aplikasi nya tolong diperbaiki aplikasi nya,"['nggak', 'dibuka', 'ya', 'aplikasi', 'nya', 'tolong', 'diperbaiki', 'aplikasi', 'nya']",nggak buka ya aplikasi nya tolong baik aplikasi nya
Aplikasi ini sangat membantu dan membuat belajar menjadi lebih mudah. Terima kasih.,4,Positif,aplikasi ini sangat membantu dan membuat belajar menjadi lebih mudah terima kasih,aplikasi membantu belajar mudah terima kasih,"['aplikasi', 'membantu', 'belajar', 'mudah', 'terima', 'kasih']",aplikasi bantu ajar mudah terima kasih
tolong fix pas mau buka berkasnya kadang bisa di buka kadang gak harus di download dulu baru bisa,4,Positif,tolong fix pas mau buka berkasnya kadang bisa di buka kadang gak harus di download dulu baru bisa,tolong fix pas buka berkasnya kadang buka kadang gak download,"['tolong', 'fix', 'pas', 'buka', 'berkasnya', 'kadang', 'buka', 'kadang', 'gak', 'download']",tolong fix pas buka berkas kadang buka kadang gak download
"Kode verifikasi kok gk ada di gmail kirim berulang ulang gk nimbul juga,aplikasi menyusah kan",1,Negatif,kode verifikasi kok gk ada di gmail kirim berulang ulang gk nimbul jugaaplikasi menyusah kan,kode verifikasi gk gmail kirim berulang ulang gk nimbul jugaaplikasi menyusah,"['kode', 'verifikasi', 'gk', 'gmail', 'kirim', 'berulang', 'ulang', 'gk', 'nimbul', 'jugaaplikasi', 'menyusah']",kode verifikasi gk gmail kirim ulang ulang gk nimbul jugaaplikasi susah
"Kadang2 suka error melulu min, kenapa sih !?",1,Negatif,kadang suka error melulu min kenapa sih ,kadang suka error melulu min sih,"['kadang', 'suka', 'error', 'melulu', 'min', 'sih']",kadang suka error melulu min sih
"Hi edlink, mohon untuk fitur chat di update lagi agar ada tanda notif chat terbaru, soalnya gak bisa bedain mana chat yang sudah dibaca dengan yang belum",5,Positif,hi edlink mohon untuk fitur chat di update lagi agar ada tanda notif chat terbaru soalnya gak bisa bedain mana chat yang sudah dibaca dengan yang belum,hi edlink mohon fitur chat update tanda notif chat terbaru gak bedain chat dibaca,"['hi', 'edlink', 'mohon', 'fitur', 'chat', 'update', 'tanda', 'notif', 'chat', 'terbaru', 'gak', 'bedain', 'chat', 'dibaca']",hi edlink mohon fitur chat update tanda notif chat baru gak bedain chat baca
Aplikasi nya sering keluar mulu.. Apalagi saat ngumpulin tugas masa tugas nya tiba2 ilang padahal tulisan nya berhasil upload jadinya tugasnya gak ke kumpul dan tidak bisa upload ulang karena udah ditutup deadline tugasnya,2,Negatif,aplikasi nya sering keluar mulu apalagi saat ngumpulin tugas masa tugas nya tiba ilang padahal tulisan nya berhasil upload jadinya tugasnya gak ke kumpul dan tidak bisa upload ulang karena udah ditutup deadline tugasnya,aplikasi nya mulu ngumpulin tugas tugas nya ilang tulisan nya berhasil upload tugasnya gak kumpul upload ulang udah ditutup deadline tugasnya,"['aplikasi', 'nya', 'mulu', 'ngumpulin', 'tugas', 'tugas', 'nya', 'ilang', 'tulisan', 'nya', 'berhasil', 'upload', 'tugasnya', 'gak', 'kumpul', 'upload', 'ulang', 'udah', 'ditutup', 'deadline', 'tugasnya']",aplikasi nya mulu ngumpulin tugas tugas nya ilang tulis nya hasil upload tugas gak kumpul upload ulang udah tutup deadline tugas
"Sebenarnya aplikasinya sangat lengkap dan sangat membantu, tapi apabila dosen mengirimkan draft tugas tidak masuk di edlink. Di siakad memang masuk notifikasinya tpi terlalu ribet menggunakan siakad yg harus login setiap kali ingin masuk. Terkadang ketika dosen mengirimkan tugas kita tidak tahu karena notifikasi di edlink tidak masuk. Penggunaan siakad juga terlalu ribet digunakan dihp. Tolong untuk diperbaiki lagi. Terima kasih.",1,Negatif,sebenarnya aplikasinya sangat lengkap dan sangat membantu tapi apabila dosen mengirimkan draft tugas tidak masuk di edlink di siakad memang masuk notifikasinya tpi terlalu ribet menggunakan siakad yg harus login setiap kali ingin masuk terkadang ketika dosen mengirimkan tugas kita tidak tahu karena notifikasi di edlink tidak masuk penggunaan siakad juga terlalu ribet digunakan dihp tolong untuk diperbaiki lagi terima kasih,aplikasinya lengkap membantu dosen mengirimkan draft tugas masuk edlink siakad masuk notifikasinya tpi ribet siakad yg login kali masuk terkadang dosen mengirimkan tugas notifikasi edlink masuk penggunaan siakad ribet dihp tolong diperbaiki terima kasih,"['aplikasinya', 'lengkap', 'membantu', 'dosen', 'mengirimkan', 'draft', 'tugas', 'masuk', 'edlink', 'siakad', 'masuk', 'notifikasinya', 'tpi', 'ribet', 'siakad', 'yg', 'login', 'kali', 'masuk', 'terkadang', 'dosen', 'mengirimkan', 'tugas', 'notifikasi', 'edlink', 'masuk', 'penggunaan', 'siakad', 'ribet', 'dihp', 'tolong', 'diperbaiki', 'terima', 'kasih']",aplikasi lengkap bantu dosen kirim draft tugas masuk edlink siakad masuk notifikasi tpi ribet siakad yg login kali masuk terkadang dosen kirim tugas notifikasi edlink masuk guna siakad ribet dihp tolong baik terima kasih
